playerID,nameFirst,nameLast,nameGiven,weight,height,bats,throws,position
morilju01,Juan,Morillo,Juan Bautista,190,73,R,R,1B
morimsh01,Shawn,Morimando,Shawn Peter,200,72,L,L,LF
morinmi01,Mike,Morin,Michael William,220,76,R,R,C
morlajo01,John,Morlan,John Glen,178,72,R,R,DH
morlebi01,Bill,Morley,William M.,170,71,R,R,LF
mormaal01,Alvin,Morman,Alvin,210,75,L,L,DH
mormaru01,Russ,Morman,Russell Lee,215,76,R,R,CF
morneju01,Justin,Morneau,Justin Ernest George,220,76,L,R,3B
morofma01,Max,Moroff,Maxwell Anthony,185,70,B,R,3B
morogda01,Dan,Morogiello,Daniel Joseph,200,73,L,L,2B
moronje01,Jeff,Moronko,Jeffrey Robert,190,74,R,R,C
moronji01,Jim,Moroney,James Francis,175,73,L,L,CF
morrebi01,Bill,Morrell,Willard Blackmer,172,72,R,R,C
morriaj01,A. J.,Morris,Anthony Joseph,195,74,R,R,SS
morriak01,Akeel,Morris,Akeel J.,195,73,R,R,3B
morribi01,Bill,Morrisette,William Lee,176,72,R,R,C
morribr01,Bryan,Morris,Avery Bryan,220,75,L,R,DH
morribu01,Bugs,Bennett,Joseph Harley,163,69,R,R,SS
morrida01,Danny,Morris,Danny Walker,200,73,R,R,DH
morrido01,Doyt,Morris,Doyt Theodore,195,76,R,R,CF
morrie01,James,Morris,James A.,,,,,2B
morried01,Ed,Morris,Edward,165,67,B,L,C
morried02,Ed,Morris,Walter Edward,185,74,R,R,RF
morrifr01,Frank,Morrissey,Michael Joseph,140,64,,R,DH
morrigu01,Guy,Morrison,Walter Guy,185,71,R,R,OF
morriha01,Hank,Morrison,Stephen Henry,180,70,R,R,1B
morriha02,Hal,Morris,William Harold,200,75,L,L,C
morrija01,Jack,Morrissey,John Albert,160,70,B,R,2B
morrija02,Jack,Morris,John Scott,195,75,R,R,DH
morriji01,Jim,Morrison,James Forrest,175,71,R,R,SS
morriji02,Jim,Morris,James Samuel,215,75,L,L,2B
morrijo01,John,Morrill,John Francis,155,70,R,R,1B
morrijo02,John,Morrissey,John J.,,,,,Pitcher
morrijo03,Jon,Morrison,Jonathan W.,167,69,L,,2B
morrijo04,Johnny,Morrison,John Dewey,188,71,R,R,1B
morrijo05,Jo-Jo,Morrissey,Joseph Anselm,178,73,R,R,DH
morrijo06,John,Morris,John Wallace,195,74,R,L,1B
morrijo07,John,Morris,John Daniel,185,73,L,L,2B
morrilo01,Logan,Morrison,Justis Logan,240,74,L,L,2B
morrima01,Matt,Morris,Matthew Christian,210,77,R,R,2B
morrimi01,Mike,Morrison,Michael,156,68,R,R,CF
morrip01,Pete,Morris,Peter R.,,,,,Pitcher
morriph01,Phil,Morrison,Philip Melvin,190,74,B,R,OF
morrito01,Tom,Morrissey,Thomas J.,180,71,,,RF
morrito02,Tom,Morrison,Thomas J.,145,63,,,DH
morriwa01,Walter,Morris,John Walter,,71,R,R,OF
morriwa02,Warren,Morris,Warren Randall,190,71,L,R,RF
morrobr01,Brandon,Morrow,Brandon John,205,75,R,R,C
morsebu01,Bud,Morse,Newell Obediah,150,69,L,R,1B
morseha01,Hap,Morse,Peter Raymond,160,68,R,R,CF
morsemi01,Mike,Morse,Michael John,245,77,R,R,C
mortecl01,Clayton,Mortensen,Clayton Grant,185,76,R,R,DH
mortobu01,Bubba,Morton,Wycliffe Nathaniel,175,70,R,R,Pitcher
mortoca01,Carl,Morton,Carl Wendle,200,72,R,R,OF
mortoch01,Charlie,Morton,Charles Hazen,150,,R,R,CF
mortoch02,Charlie,Morton,Charles Alfred,235,77,R,R,SS
mortoco01,Colt,Morton,Kristopher Colt,230,77,R,R,RF
mortogu01,Guy,Morton,Guy,175,73,R,R,OF
mortogu02,Moose,Morton,Guy,200,74,R,R,Pitcher
mortoke01,Kevin,Morton,Kevin Joseph,185,74,R,L,3B
mortosp01,Sparrow,Morton,William P.,,,,L,RF
morynwa01,Walt,Moryn,Walter Joseph,205,74,L,R,3B
moschro01,Ross,Moschitto,Rosaire Allen,175,74,R,R,Pitcher
moscogu01,Guillermo,Moscoso,Guillermo Alejandro,200,73,R,R,OF
moscojo01,Jon,Moscot,Jonathan Solomon,210,76,R,R,OF
mosebll01,Lloyd,Moseby,Lloyd Anthony,200,75,L,R,3B
mosebro01,Robert,Mosebach,Robert Jonathan,195,76,R,R,Pitcher
moseldu01,Dustin,Moseley,Dustin Aaron,215,76,R,R,3B
moselea01,Earl,Moseley,Earl Victor,168,69,R,R,CF
moserar01,Arnie,Moser,Arnold Robert,165,71,R,R,C
moserwa01,Walter,Moser,Walter Frederick,170,69,R,R,RF
mosesfe99,Felix,Moses,Felix Inglesby,,,,,LF
mosesje01,Jerry,Moses,Gerald Braheen,210,75,R,R,LF
mosesjo01,John,Moses,John William,165,70,B,L,RF
moseswa01,Wally,Moses,Wallace,160,70,L,L,1B
moskapa01,Paul,Moskau,Paul Richard,200,74,R,R,OF
moskido01,Doc,Moskiman,William Bankhead,170,72,R,R,2B
moskoda01,Daniel,Moskos,Daniel Ross,200,73,R,L,RF
mosolji01,Jim,Mosolf,James Frederick,186,70,L,R,CF
mosquju01,Julio,Mosquera,Julio Alberto,185,72,R,R,RF
mossbr01,Brandon,Moss,Brandon Douglas,210,73,L,R,CF
mossch01,Charlie,Moss,Charles Crosby,160,70,R,R,RF
mossda01,Damian,Moss,Damian Joseph,187,72,R,L,SS
mossho01,Howie,Moss,Howard Glenn,185,71,R,R,2B
mossido01,Don,Mossi,Donald Louis,195,73,L,L,1B
mossle01,Les,Moss,John Lester,205,71,R,R,OF
mossma01,Mal,Moss,Charles Malcolm,175,72,R,L,DH
mossoea01,Earl,Mossor,Earl Dalton,175,73,L,R,C
mossra01,Ray,Moss,Raymond Earl,185,73,R,R,Pitcher
mostijo01,Johnny,Mostil,John Anthony,168,68,R,R,1B
motaan01,Andy,Mota,Andres Alberto,180,70,R,R,RF
motada01,Danny,Mota,Daniel Avila,180,72,R,R,SS
motagu01,Guillermo,Mota,Guillermo,240,78,R,R,LF
motajo01,Jose,Mota,Jose Manuel,155,69,B,R,LF
motama01,Manny,Mota,Manuel Rafael,160,70,R,R,SS
motleda01,Darryl,Motley,Darryl DeWayne,196,69,R,R,OF
mottbi01,Bitsy,Mott,Elisha Matthew,155,68,R,R,1B
motteja01,Jason,Motte,Jason Louis,205,72,R,R,DH
motteta01,Taylor,Motter,Taylor Davis,195,73,R,R,LF
mottoch01,Chad,Mottola,Charles Edward,220,75,R,R,DH
mottocu01,Curt,Motton,Curtell Howard,164,68,R,R,RF
motzfr01,Frank,Motz,Frank H.,160,72,,,RF
mouldgl01,Glen,Moulder,Glen Hubert,180,72,R,R,DH
moultal01,Allie,Moulton,Albert Theodore,155,66,R,R,DH
mouncto01,Tony,Mounce,Anthony David,170,74,L,L,LF
mountbi01,Bill,Mountjoy,William Henry,150,66,L,R,Pitcher
mountfr01,Frank,Mountain,Frank Henry,185,71,R,R,LF
moustmi01,Mike,Moustakas,Michael Christopher,215,72,L,R,C
moutoja01,James,Mouton,James Raleigh,175,69,R,R,3B
moutoly01,Lyle,Mouton,Lyle Joseph,240,76,R,R,RF
mowera01,Ray,Mowe,Raymond Benjamin,160,67,L,R,3B
mowremi01,Mike,Mowrey,Harry Harlan,180,70,R,R,DH
mowryjo01,Joe,Mowry,Joseph Aloysius,198,72,B,R,3B
moyast01,Steven,Moya,Steven,260,79,L,R,2B
moyered01,Ed,Moyer,Charles Edward,,,,R,OF
moyerja01,Jamie,Moyer,Jamie,170,72,L,L,LF
moylape01,Peter,Moylan,Peter Michael,225,74,R,R,1B
moynami01,Mike,Moynahan,Michael,165,69,L,R,3B
mroziro01,Ron,Mrozinski,Ronald Frank,160,71,R,L,C
mudroph01,Phil,Mudrock,Philip Ray,190,73,R,R,SS
muellbi01,Bill,Mueller,William Lawrence,180,73,R,R,RF
muellbi02,Bill,Mueller,William Richard,175,71,B,R,1B
muelldo01,Don,Mueller,Donald Frederick,185,72,L,R,3B
muellgo01,Gordie,Mueller,Joseph Gordon,200,76,R,R,2B
muellhe01,Heinie,Mueller,Clarence Francis,158,68,L,L,C
muellhe02,Heinie,Mueller,Emmett Jerome,167,66,B,R,Pitcher
muellle01,Les,Mueller,Leslie Clyde,190,75,R,R,SS
muellra01,Ray,Mueller,Ray Coleman,175,69,R,R,OF
muellwa01,Walter,Mueller,Walter John,160,68,R,R,Pitcher
muellwi01,Willie,Mueller,Willard Lawrence,220,76,R,R,CF
muffebi01,Billy,Muffett,Billy Arnold,198,73,R,R,SS
muichjo01,Joe,Muich,Ignatius Andrew,175,74,R,R,DH
muirjo01,Joe,Muir,Joseph Allen,172,73,L,L,RF
mujiced01,Edward,Mujica,Edward Jose,220,75,R,R,LF
mulcahu01,Hugh,Mulcahy,Hugh Noyes,190,74,R,R,CF
muldema01,Mark,Mulder,Mark Alan,200,78,L,L,OF
muldomi01,Mike,Muldoon,Michael D.,165,68,,,SS
mulhote01,Terry,Mulholland,Terence John,200,75,R,L,Pitcher
mullato01,Tony,Mullane,Anthony John,165,70,B,,C
mulle01,Martin,Mullen,Martin,,,,,C
mullebi01,Billy,Mullen,William John,160,68,R,R,3B
mullech01,Charlie,Mullen,Charles George,155,70,R,R,LF
mulleco01,Conor,Mullee,Conor Joseph,195,76,R,R,RF
mullefr01,Freddie,Muller,Frederick William,170,70,R,R,DH
mullegr01,Greg,Mulleavy,Gregory Thomas,167,69,R,R,3B
mullejo01,John,Mullen,John,,,L,L,1B
mullemo01,Moon,Mullen,Ford Parker,165,69,L,R,LF
mullesc01,Scott,Mullen,Kenneth Scott,190,74,R,L,CF
mullidi01,Dick,Mulligan,Richard Charles,167,72,L,L,C
mullied01,Eddie,Mulligan,Edward Joseph,152,69,R,R,3B
mullifr01,Fran,Mullins,Francis Joseph,180,72,R,R,1B
mullige01,George,Mullin,George Joseph,188,71,R,R,LF
mulligr01,Greg,Mullins,Gregory Eugene,160,70,L,L,LF
mullihe01,Henry,Mullin,Henry J.,160,69,R,,3B
mulliji01,Jim,Mullen,James Henry,173,70,R,R,RF
mullijo01,John,Mulligan,John,,,,,RF
mullijo02,Joe,Mulligan,Joseph Ignatius,210,76,R,R,SS
mullipa01,Pat,Mullin,Patrick Joseph,190,74,L,R,DH
mullira01,Rance,Mulliniks,Steven Rance,162,71,L,R,C
mullise01,Sean,Mulligan,Sean Patrick,210,74,R,R,LF
mulredo01,Dominic,Mulrenan,Dominic Joseph,170,71,R,R,LF
mulrofr01,Frank,Mulroney,Francis Joseph,170,72,R,R,3B
mulvejo01,Joe,Mulvey,Joseph H.,178,71,R,R,LF
mulveke01,Kevin,Mulvey,Kevin John,205,73,R,R,1B
mumphje01,Jerry,Mumphrey,Jerry Wayne,185,74,B,R,DH
muncejo01,John,Munce,John Louis,160,68,,,DH
munchja01,Jake,Munch,Jacob Ferdinand,170,74,L,L,SS
muncrbo01,Bob,Muncrief,Robert Cleveland,190,74,R,R,C
muncyma01,Max,Muncy,Maxwell Steven,210,72,L,R,RF
mundige01,George,Mundinger,George,200,74,R,R,1B
mundybi01,Bill,Mundy,William Edward,154,70,L,L,SS
mungere01,Red,Munger,George David,200,74,R,R,SS
mungova01,Van,Mungo,Van Lingle,185,74,R,R,CF
munizca01,Carlos,Muniz,Carlos Javier,190,73,R,R,C
munizma01,Manny,Muniz,Manuel,190,71,R,R,LF
munnho01,Horatio,Munn,Horatio Brinsmade,,,,,SS
munnisc01,Scott,Munninghoff,Scott Andrew,175,72,R,R,Pitcher
munnsle01,Les,Munns,Leslie Ernest,212,77,R,R,OF
munoda01,Daniel,Muno,Daniel Joseph,195,73,B,R,CF
munozar01,Arnie,Munoz,Arnaldo Rafel,185,69,L,L,LF
munozbo01,Bobby,Munoz,Roberto,237,79,R,R,DH
munozjo01,Jose,Munoz,Jose Luis,165,71,B,R,1B
munozmi01,Mike,Munoz,Michael Anthony,190,74,L,L,LF
munozno01,Noe,Munoz,Noe,210,74,R,R,3B
munozos01,Oscar,Munoz,Juan Oscar,210,75,R,R,Pitcher
munozpe01,Pedro,Munoz,Pedro Javier,170,71,R,R,Pitcher
munrope01,Peter,Munro,Peter Daniel,200,74,R,R,3B
munsoer01,Eric,Munson,Eric Walter,220,75,L,R,CF
munsojo01,Joe,Munson,Joseph Martin Napoleon,184,69,L,R,3B
munsore01,Red,Munson,Clarence Hanford,,71,,R,Pitcher
munsoth01,Thurman,Munson,Thurman Lee,190,71,R,R,Pitcher
muntesc01,Scott,Munter,Scott Michael,260,78,R,R,CF
munyajo01,John,Munyan,John Baird,,,,,1B
murakma01,Masanori,Murakami,Masanori,180,72,L,L,LF
murast01,Steve,Mura,Stephen Andrew,188,74,R,R,3B
muratto01,Toru,Murata,Toru,175,72,L,R,SS
murcebo01,Bobby,Murcer,Bobby Ray,160,71,L,R,RF
murchsi01,Simmy,Murch,Simeon Augustus,220,74,R,R,2B
murchti01,Tim,Murchison,Thomas Malcolm,185,72,R,L,LF
murdowi01,Wilbur,Murdoch,Wilbur Edwin,,,,R,1B
murffre01,Red,Murff,John Robert,195,75,R,R,LF
murnati01,Tim,Murnane,Timothy Hayes,172,69,L,R,C
murph01,,Murphy,,,,,,Pitcher
murphbi01,Billy,Murphy,William Eugene,190,73,R,R,C
murphbi02,Bill,Murphy,William R. W.,195,71,L,L,3B
murphbo01,Bob,Murphy,Robert J.,173,72,,,Pitcher
murphbu01,Buzz,Murphy,Robert Sylvester,155,68,L,L,3B
murphcl01,Clarence,Murphy,Clarence,,,,,1B
murphco01,Con,Murphy,Cornelius B.,130,69,,R,C
murphco02,Connie,Murphy,Cornelius David,155,68,L,R,CF
murphda01,Danny,Murphy,Daniel Joseph,156,,,,CF
murphda02,Danny,Murphy,Daniel Francis,175,69,R,R,RF
murphda03,Dave,Murphy,David Francis,,,,R,2B
murphda04,Danny,Murphy,Daniel Francis,185,71,L,R,OF
murphda05,Dale,Murphy,Dale Bryan,210,76,R,R,1B
murphda06,Dan,Murphy,Daniel Lee,195,74,R,R,LF
murphda07,David,Murphy,David Matthew,210,75,L,L,RF
murphda08,Daniel,Murphy,Daniel Thomas,215,73,L,R,OF
murphdi01,Dick,Murphy,Richard Lee,170,71,L,L,Pitcher
murphdo01,Donnie,Murphy,Donald Rex,190,70,R,R,C
murphdu01,Dummy,Murphy,Herbert Courtland,165,70,R,R,Pitcher
murphdw01,Dwayne,Murphy,Dwayne Keith,185,73,L,R,C
murphed01,Ed,Murphy,Edward James,186,73,,R,RF
murphed02,Eddie,Murphy,John Edward,155,69,L,R,DH
murphed03,Ed,Murphy,Edward Joseph,190,71,R,R,OF
murphfr01,Frank,Murphy,Francis Patrick,,,R,R,Pitcher
murphho01,Howard,Murphy,Howard,150,68,L,R,SS
murphjo01,John,Murphy,John Henry,165,71,,,3B
murphjo02,Joe,Murphy,Joseph Akin,160,71,,,SS
murphjo03,John,Murphy,John Patrick,160,67,,,SS
murphjo04,Johnny,Murphy,John Joseph,190,74,R,R,3B
murphjr01,J. R.,Murphy,John Ryan,205,71,R,R,Pitcher
murphla01,Larry,Murphy,Patrick Lawrence,170,68,L,,SS
murphle01,Leo,Murphy,Leo Joseph,179,73,R,R,DH
murphmi01,Mike,Murphy,Michael Jerome,170,69,R,R,2B
murphmo01,Morgan,Murphy,Morgan Edward,160,68,R,R,DH
murphpa01,Pat,Murphy,Patrick J.,160,70,R,R,3B
murphpa99,Pat,Murphy,Patrick Thomas,190,72,,R,CF
murphro01,Rob,Murphy,Robert Albert,200,74,L,L,OF
murphto01,Tony,Murphy,Francis J.,145,66,,,DH
murphto02,Tom,Murphy,Thomas Andrew,185,75,R,R,Pitcher
murphto03,Tommy,Murphy,Thomas Christian,185,72,B,R,RF
murphto04,Tom,Murphy,Thomas James,220,73,R,R,OF
murphwa01,Walter,Murphy,Walter Joseph,180,73,R,R,2B
murphwi01,Willie,Murphy,William H.,198,71,L,,LF
murphya01,Yale,Murphy,William Henry,125,63,L,R,C
murraaj01,A. J.,Murray,Arlington John,220,75,B,L,1B
murraam01,Amby,Murray,Ambrose Joseph,150,67,L,L,CF
murrabi01,Bill,Murray,William Allenwood,165,71,B,R,LF
murrabi99,Billy,Murray,William Jeremiah,,,,,1B
murrabo01,Bobby,Murray,Robert Hayes,155,67,L,R,SS
murraca01,Calvin,Murray,Calvin Duane,190,71,R,R,SS
murraco01,Colton,Murray,Colton James,195,72,R,R,OF
murrada01,Dale,Murray,Dale Albert,205,76,R,R,DH
murrada02,Dan,Murray,Daniel Saffle,193,73,R,R,CF
murraed01,Ed,Murray,Edward Francis,145,66,R,R,CF
murraed02,Eddie,Murray,Eddie Clarence,190,74,B,R,SS
murrage01,George,Murray,George King,200,74,R,R,DH
murragl01,Glenn,Murray,Glenn Everett,225,74,R,R,DH
murrahe01,Heath,Murray,Heath Robertson,205,76,L,L,1B
murraji01,Jim,Murray,James Oscar,180,70,R,L,Pitcher
murraji02,Jim,Murray,James Francis,210,74,B,L,C
murrajo01,Joe,Murray,Joseph Ambrose,165,72,L,L,2B
murrala01,Larry,Murray,Larry,179,71,B,R,DH
murrama01,Matt,Murray,Matthew Michael,240,78,L,R,SS
murrami01,Miah,Murray,Jeremiah J.,170,71,R,R,Pitcher
murrapa01,Pat,Murray,Patrick Joseph,175,72,R,L,C
murrara01,Ray,Murray,Raymond Lee,204,75,R,R,LF
murrare01,Red,Murray,John Joseph,190,70,R,R,CF
murrari01,Rich,Murray,Richard Dale,195,76,R,R,OF
murrato01,Tom,Murray,Thomas W.,150,67,R,,C
murrato02,Tony,Murray,Anthony Joseph,154,70,R,R,OF
murreiv01,Ivan,Murrell,Ivan Augustus,195,74,R,R,Pitcher
murtada01,Danny,Murtaugh,Daniel Edward,165,69,R,R,CF
murtoma01,Matt,Murton,Matthew Henry,220,73,R,R,RF
muserto01,Tony,Muser,Anthony Joseph,180,74,L,L,1B
musgrde01,Dennis,Musgraves,Dennis Eugene,188,76,R,R,RF
musgrjo01,Joe,Musgrove,Joseph Anthony,265,77,R,R,RF
musiast01,Stan,Musial,Stanley Frank,175,72,L,L,C
musseda01,Danny,Musser,William Daniel,160,69,L,R,1B
musseje01,Jeff,Musselman,Jeffrey Joseph,180,72,L,L,3B
mussene01,Neal,Musser,Neal Gordon,235,73,L,L,C
mussepa01,Paul,Musser,Paul,175,72,R,R,OF
mussero01,Ron,Musselman,Ralph Ronald,185,74,R,R,OF
mussiba01,Barney,Mussill,Bernard James,200,73,R,L,LF
mussimi01,Mike,Mussina,Michael Cole,185,74,L,R,SS
mustaal01,Alex,Mustaikis,Alexander Dominick,180,75,R,R,C
mutisje01,Jeff,Mutis,Jeffrey Thomas,185,74,L,L,2B
mutriji99,Jim,Mutrie,James J.,,,,,CF
myattge01,George,Myatt,George Edward,167,71,L,R,2B
myattgl01,Glenn,Myatt,Glenn Calvin,165,71,L,R,3B
myerbu01,Buddy,Myer,Charles Solomon,163,70,L,R,OF
myersal01,Al,Myers,James Albert,165,68,R,R,C
myersbe01,Bert,Myers,James Albert,,70,R,R,RF
myersbi01,Billy,Myers,William Harrison,168,68,R,R,Pitcher
myersbr01,Brett,Myers,Brett Allen,240,76,R,R,1B
myersel01,Elmer,Myers,Elmer Glenn,185,74,R,R,Pitcher
myersge01,George,Myers,George D.,170,68,R,R,DH
myersgr01,Greg,Myers,Gregory Richard,200,73,L,R,CF
myersha01,Hap,Myers,Ralph Edward,175,75,R,R,LF
myershe01,Henry,Myers,Henry C.,159,69,R,R,2B
myershy01,Hi,Myers,Henry Harrison,175,69,R,R,LF
myersji01,Jimmy,Myers,James Xavier,190,73,R,R,3B
myersjo01,Joseph,Myers,Joseph William,205,70,R,R,LF
myersly01,Lynn,Myers,Lynnwood Lincoln,145,66,R,R,RF
myersmi01,Mike,Myers,Michael Stanley,197,75,L,L,Pitcher
myersra01,Randy,Myers,Randall Kirk,190,73,L,L,C
myersri01,Richie,Myers,Richard,150,66,R,R,CF
myersro01,Rodney,Myers,Rodney Luther,200,73,R,R,LF
myersro02,Rod,Myers,Roderick Demond,190,72,L,L,DH
myerswi01,Wil,Myers,William Bradford,205,75,R,R,2B
myettaa01,Aaron,Myette,Aaron Kenneth,195,76,R,R,RF
myricbo01,Bob,Myrick,Robert Howard,195,73,R,L,2B
myrowbr01,Brian,Myrow,Brian Shawn,215,71,L,R,DH
nabhoch01,Chris,Nabholz,Christopher William,210,77,L,L,SS
naborja01,Jack,Nabors,Herman John,185,75,R,R,2B
nadyxa01,Xavier,Nady,Xavier Clifford,215,74,R,R,SS
naehrti01,Tim,Naehring,Timothy James,190,74,R,R,RF
nagelbi01,Bill,Nagel,William Taylor,190,73,R,R,LF
nagello01,Lou,Nagelsen,Louis Marcellus,180,74,R,R,3B
nagelru01,Russ,Nagelson,Russell Charles,205,72,L,R,2B
nageocl01,Clint,Nageotte,Clinton Scott,200,75,R,R,1B
nagleju01,Judge,Nagle,Walter Harold,176,72,R,R,SS
nagleto01,Tom,Nagle,Thomas Edward,150,70,R,R,LF
nagych01,Charles,Nagy,Charles Harrison,200,75,L,R,RF
nagymi01,Mike,Nagy,Michael Timothy,195,75,R,R,LF
nagyst01,Steve,Nagy,Stephen,174,69,L,L,Pitcher
nahemsa01,Sam,Nahem,Samuel Ralph,190,73,R,R,OF
nahorbi01,Bill,Nahorodny,William Gerard,200,74,R,R,Pitcher
nakammi01,Micheal,Nakamura,Micheal Yoshihide,170,70,R,R,SS
nakamno01,Norihiro,Nakamura,Norihiro,205,70,R,R,C
naktepe01,Pete,Naktenis,Peter Ernest,185,73,L,L,OF
nalewfr01,Frank,Naleway,Frank,165,69,R,R,LF
nancedo01,Kid,Nance,William Gideon,165,67,R,R,2B
nancesh01,Shane,Nance,Joseph Shane,180,68,L,L,2B
napiebu01,Buddy,Napier,Skelton Leroy,165,71,R,R,C
napleal01,Al,Naples,Aloysius Francis,168,69,R,R,OF
napolda01,Danny,Napoleon,Daniel,190,71,R,R,LF
napolmi01,Mike,Napoli,Michael Anthony,225,73,R,R,2B
naquity01,Tyler,Naquin,Tyler Wesley,195,74,L,R,RF
naragha01,Hal,Naragon,Harold Richard,160,72,L,R,RF
naranch01,Cholly,Naranjo,Lazaro Ramon Gonzalo,165,71,L,R,CF
narlebi01,Bill,Narleski,William Edward,160,69,R,R,3B
narlera01,Ray,Narleski,Raymond Edmond,175,73,R,R,1B
narroje01,Jerry,Narron,Jerry Austin,205,75,L,R,RF
narrosa01,Sam,Narron,Samuel Woody,180,70,R,R,C
narrosa02,Sam,Narron,Samuel Franklin,200,79,L,L,2B
narumbu01,Buster,Narum,Leslie Ferdinand,194,73,R,R,CF
narvaom01,Omar,Narvaez,Omar David,215,71,L,R,1B
narvech01,Chris,Narveson,Christopher Gregg,205,75,L,L,OF
nashbi01,Billy,Nash,William Mitchell,167,68,R,R,OF
nashco01,Cotton,Nash,Charles Francis,220,78,R,R,SS
nashji01,Jim,Nash,James Edwin,215,77,R,R,OF
nashke01,Ken,Nash,Kenneth Leland,140,68,B,R,3B
nastuph01,Phil,Nastu,Philip,180,74,L,L,LF
natalro01,Rob,Natal,Robert Marcel,190,71,R,R,LF
nathajo01,Joe,Nathan,Joseph Michael,230,76,R,R,DH
natiojo01,Joey,Nation,Joseph Paul,175,74,L,L,OF
natonpe01,Pete,Naton,Peter Alphonsus,200,73,R,R,3B
naultda01,Dan,Naulty,Daniel Donovan,211,78,R,R,3B
navada01,Daniel,Nava,Daniel James,200,71,B,L,2B
navardi01,Dioner,Navarro,Dioner Favian,215,69,B,R,1B
navaref01,Efren,Navarro,Efren,210,72,L,L,1B
navarja01,Jaime,Navarro,Jaime,210,76,R,R,1B
navarju01,Julio,Navarro,Julio,175,72,R,R,LF
navaros01,Oswaldo,Navarro,Oswaldo Ramses,200,72,R,R,LF
navarre01,Rey,Navarro,Reynaldo,185,70,B,R,2B
navarti01,Tito,Navarro,Norberto,165,70,B,R,C
navarya01,Yamaico,Navarro,Yamaico,215,71,R,R,SS
navasa01,Sandy,Nava,Vincent P.,155,66,,,OF
nayloea01,Earl,Naylor,Earl Eugene,190,72,R,R,OF
nayloro01,Rollie,Naylor,Roleine Cecil,180,73,R,R,LF
naymimi01,Mike,Naymick,Michael John,225,80,R,R,1B
neaglde01,Denny,Neagle,Dennis Edward,200,76,L,L,3B
neaglja01,Jack,Neagle,John Henry,155,66,R,R,LF
nealbl01,Blaine,Neal,Blaine,205,77,L,R,OF
nealch01,Charlie,Neal,Charles Lenard,165,70,R,R,C
nealegr01,Greasy,Neale,Alfred Earle,170,72,L,R,C
nealejo01,Joe,Neale,Joseph Hunt,153,68,R,R,3B
nealof01,Offa,Neal,Theophilus Fountain,185,72,L,R,C
nealoji01,Joe,Nealon,James Joseph,,73,R,R,SS
nealth01,Thomas,Neal,Thomas Joseph,220,74,R,R,RF
nealza01,Zach,Neal,Zachary Sheridan,220,75,R,R,RF
necciro01,Ron,Necciai,Ronald Andrew,185,77,R,R,3B
needhto01,Tom,Needham,Thomas Joseph,180,70,R,R,2B
neeltr01,Troy,Neel,Troy Lee,210,76,L,R,DH
neemaca01,Cal,Neeman,Calvin Amandus,192,73,R,R,RF
neffdo01,Doug,Neff,Douglas Williams,141,69,R,R,CF
negraro01,Ron,Negray,Ronald Alvin,185,73,R,R,3B
negrokr01,Kristopher,Negron,Kristopher David,190,72,R,R,RF
neherji01,Jim,Neher,James Gilmore,185,71,R,R,Pitcher
nehfar01,Art,Nehf,Arthur Neukom,176,69,L,L,DH
neibaga01,Gary,Neibauer,Gary Wayne,200,75,R,R,2B
neidlji01,Jim,Neidlinger,James Llewellyn,180,76,B,R,OF
neigeal01,Al,Neiger,Alvin Edward,195,72,L,L,C
neighbo01,Bob,Neighbors,Robert Otis,165,71,R,R,DH
neighcy01,Cy,Neighbors,Cecil Fleming,178,70,R,,SS
neillmi01,Mike,Neill,Michael Robert,190,74,L,L,C
neillto01,Tommy,Neill,Thomas White,200,74,L,R,RF
neisbe01,Bernie,Neis,Bernard Edmund,160,67,B,R,3B
neitzer01,Ernie,Neitzke,Ernest Frederick,180,70,R,R,RF
nekolbo01,Bots,Nekola,Francis Joseph,175,71,L,L,CF
nelsoan01,Andy,Nelson,Andrew Anthony,,,,L,1B
nelsobi01,Bill,Nelson,William F.,,,,R,3B
nelsobr01,Bry,Nelson,Bryant Lawrence,200,70,B,R,RF
nelsobr02,Brad,Nelson,John Bradley,255,74,L,R,1B
nelsoca01,Candy,Nelson,John W.,145,66,L,R,LF
nelsoch01,Chris,Nelson,Christopher Lars,205,71,R,R,OF
nelsoda01,Dave,Nelson,David Earl,160,70,R,R,1B
nelsoem01,Emmett,Nelson,George Emmett,180,75,R,R,DH
nelsoge01,Gene,Nelson,Wayland Eugene,172,72,R,R,C
nelsoja01,Jamie,Nelson,James Victor,180,71,R,R,1B
nelsoje01,Jeff,Nelson,Jeffrey Allan,225,80,R,R,C
nelsoji01,Jim,Nelson,James Lorin,180,72,R,R,OF
nelsoji02,Jimmy,Nelson,James Jacob,250,78,R,R,C
nelsojo01,Joe,Nelson,Joseph George,185,74,R,R,Pitcher
nelsojo02,John,Nelson,John Clark,190,73,R,R,DH
nelsolu01,Luke,Nelson,Luther Martin,180,72,R,R,DH
nelsoly01,Lynn,Nelson,Lynn Bernard,170,70,L,R,C
nelsome01,Mel,Nelson,Melvin Frederick,185,72,R,L,SS
nelsora01,Ray,Nelson,Raymond,150,69,R,R,OF
nelsore01,Red,Nelson,Albert Francis,190,71,R,R,DH
nelsori01,Ricky,Nelson,Ricky Lee,200,72,L,R,CF
nelsoro01,Rocky,Nelson,Glenn Richard,175,70,L,L,DH
nelsoro02,Roger,Nelson,Roger Eugene,200,75,R,R,OF
nelsoro03,Rob,Nelson,Robert Augustus,215,76,L,L,3B
